,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
1133427,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1256.09,0
876286,1,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
613270,1,4000.0,0.0,0.0,0.0,0.0,0.0,4,8946.55,0
297439,1,26500.0,70.57,195.62,0.0,0.0,0.0,1,0.0,0
78523,1,900.0,1120.54,587.5,0.0,27.0,400.0,5,0.0,0
422575,1,2500.0,298.97,167.26,0.0,0.0,311.28,1,0.0,0
568390,7,14300.0,0.0,0.0,0.0,0.0,0.0,4,2061.53,0
682488,2,18000.0,227.01,227.01,0.0,0.0,2220.59,1,0.0,0
754296,1,1000.0,646.96,1830.15,0.0,27.0,1019.36,1,0.0,0
725815,1,3000.0,0.0,0.0,0.0,0.0,0.0,4,2121.57,0
657860,1,9000.0,819.34,0.0,0.0,27.0,100.0,1,0.0,0
231525,1,16000.0,15353.93,666.5,0.0,461.0,1000.0,1,0.0,0
300139,1,2000.0,1734.56,0.0,0.0,52.0,100.0,1,0.0,0
22859,1,1500.0,317.68,96.73,0.0,56.0,0.0,1,0.0,0
795347,1,5000.0,5457.59,0.0,0.0,750.0,0.0,5,0.0,0
668005,1,10800.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
71920,1,12000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
1134347,3,16500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
254142,1,12300.0,76.86,76.86,0.0,27.0,76.86,1,0.0,0
1222699,1,1000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
601549,2,25000.0,16320.27,0.0,0.0,0.0,600.0,1,0.0,0
1040958,1,14800.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
538388,1,5000.0,4605.62,584.82,0.0,138.0,775.0,1,0.0,0
723806,1,500.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
1051108,1,8400.0,3946.58,407.35,0.0,118.0,40.0,1,0.0,0
197237,2,13000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1083500,1,4000.0,0.0,0.0,0.0,0.0,0.0,4,4404.34,0
136640,1,25500.0,606.66,15.29,0.0,0.0,280.0,1,0.0,0
57741,1,6000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
583525,1,26100.0,-21.82,189.76,300.9,0.0,0.0,1,0.0,0
391880,1,17000.0,56.06,56.06,0.0,27.0,0.0,1,0.0,0
625457,1,27000.0,2684.23,0.0,0.0,0.0,2000.0,1,0.0,0
195653,1,17000.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
156720,1,2500.0,454.35,395.88,21.0,27.0,100.0,1,0.0,0
143576,1,10000.0,706.27,0.0,0.0,29.0,106.89,1,0.0,0
313445,1,13000.0,4447.29,0.0,0.0,133.0,380.0,1,0.0,0
497890,1,11800.0,32.68,145.42,0.0,27.0,371.44,1,0.0,0
422727,1,9000.0,2360.22,0.0,0.0,0.0,250.0,1,0.0,0
804414,1,7000.0,1914.05,93.51,0.0,57.0,200.0,1,0.0,0
901658,1,2500.0,1559.46,0.0,0.0,95.0,93.0,3,0.0,0
1126942,1,2000.0,672.49,0.0,0.0,20.0,20.0,5,0.0,0
144251,1,2750.0,0.0,0.0,0.0,0.0,0.0,4,2973.37,0
836367,1,500.0,20.04,61.89,0.0,20.04,78.4,1,0.0,0
949250,1,500.0,0.0,0.0,0.0,0.0,0.0,4,700.31,0
1131526,1,300.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
475524,1,7500.0,0.0,0.0,0.0,0.0,621.96,1,0.0,0
721865,1,5000.0,1816.15,10.0,0.0,54.0,108.0,1,0.0,0
833154,1,26500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
985702,1,500.0,57.96,284.49,0.0,27.0,226.53,1,0.0,0
320181,1,4000.0,1870.56,1070.87,0.0,56.0,300.0,1,0.0,0
877271,3,20000.0,724.46,797.18,72.72,0.0,2067.87,1,0.0,0
439863,1,2500.0,2206.92,0.0,0.0,66.0,0.0,1,0.0,0
584107,1,25000.0,15215.16,433.89,0.0,456.0,495.94,1,0.0,0
1170914,1,5000.0,0.0,0.0,0.0,0.0,0.0,4,4741.25,0
823023,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1156.16,0
745439,1,5000.0,296.99,0.0,0.0,29.0,100.0,1,0.0,0
727435,1,2000.0,1430.16,261.95,0.0,43.0,784.65,1,0.0,0
875328,1,1500.0,1405.5,0.0,0.0,42.0,131.0,5,0.0,0
422183,1,5000.0,4638.39,116.09,0.0,139.0,636.0,1,0.0,0
215195,1,10000.0,0.0,0.0,0.0,0.0,0.0,4,5225.58,0
1094457,1,2500.0,0.0,0.0,0.0,0.0,0.0,4,2630.08,0
901009,1,2000.0,2020.88,31.98,0.0,60.0,60.0,1,0.0,0
1232325,11,2200.0,0.0,0.0,0.0,0.0,0.0,4,2416.32,0
1213856,1,1000.0,-0.38,27.35,0.0,0.0,0.0,1,0.0,0
187648,1,9800.0,0.0,0.0,0.0,0.0,0.0,4,9757.09,0
240975,1,28300.0,746.01,745.46,0.0,27.0,127.73,1,0.0,0
1029723,10,500.0,0.0,0.0,0.0,0.0,0.0,4,615.43,0
626517,1,27500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
904268,1,1600.0,0.0,0.0,0.0,0.0,0.0,4,1642.97,0
610614,1,10700.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1098366,1,15000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
688877,1,29800.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
733225,1,300.0,51.3,81.9,0.0,27.0,40.0,1,0.0,0
1076335,1,7500.0,3273.71,3190.08,0.0,98.0,3700.0,1,0.0,0
440654,1,26000.0,7457.21,228.24,0.0,224.0,400.0,1,0.0,0
1176079,1,2000.0,848.18,846.08,0.0,27.0,29.95,1,0.0,0
407954,1,26000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
926429,1,28000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
838401,1,500.0,312.75,0.0,0.0,0.0,47.0,1,0.0,0
668708,3,22300.0,7502.96,322.39,0.0,225.0,1000.0,1,0.0,0
855689,1,2000.0,1699.26,182.31,0.0,51.0,46.0,1,0.0,0
312740,1,1000.0,610.49,130.17,31.94,27.0,500.0,1,0.0,0
190487,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2216.29,0
11042,7,500.0,0.0,0.0,0.0,0.0,0.0,4,840.94,0
568262,2,23800.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
929404,1,500.0,113.71,158.3,0.0,27.0,200.0,1,0.0,0
835895,1,2000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
1142386,1,15000.0,12745.62,696.66,0.0,0.0,400.0,1,0.0,0
657398,1,15000.0,0.0,0.0,0.0,0.0,0.0,4,15569.74,0
390407,1,2000.0,1990.83,46.19,0.0,60.0,59.0,1,0.0,0
487411,3,7000.0,2028.4,0.0,0.0,61.0,556.98,1,0.0,0
321142,1,6500.0,0.0,1314.95,62.91,0.0,2015.82,1,0.0,0
862841,9,2500.0,0.0,0.0,0.0,0.0,0.0,4,1631.41,0
520713,2,9500.0,225.25,276.03,0.0,27.0,71.78,1,0.0,0
434496,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2273.05,0
885123,1,300.0,65.67,79.12,0.0,27.0,76.28,1,0.0,0
52179,1,1000.0,245.83,287.36,0.0,27.0,91.0,1,0.0,0
526878,2,25000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1127846,1,2000.0,0.0,41.27,0.0,0.0,41.27,1,0.0,0
585431,1,1500.0,0.0,0.0,0.0,0.0,0.0,4,332.49,0
391825,1,27500.0,-67.97,132.02,21.29,0.0,0.0,1,0.0,0
