,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
125121,1,18000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
876705,1,3500.0,176.34,598.4,0.0,27.0,587.6,1,0.0,0
894445,1,9000.0,0.0,0.0,0.0,0.0,0.0,4,9521.3,0
985239,1,500.0,102.08,264.74,0.0,27.0,311.74,1,0.0,0
271136,1,10000.0,0.0,0.0,0.0,0.0,0.0,4,2754.2,0
538395,2,5000.0,4765.18,753.77,0.0,143.0,713.74,1,0.0,0
423740,3,5000.0,1520.62,4399.49,0.0,0.0,3500.0,1,0.0,0
963861,1,3000.0,2535.48,496.02,0.0,76.0,200.0,1,0.0,0
132015,3,15000.0,123.24,314.49,0.0,0.0,879.31,1,0.0,0
99940,3,19400.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
117775,1,17800.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
887501,1,2000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
193898,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1173.58,0
1105829,2,8500.0,75.18,75.18,0.0,0.0,43.47,1,0.0,0
919472,1,1200.0,1181.51,18.99,0.0,35.0,36.0,1,0.0,0
754029,1,500.0,35.28,50.01,0.0,29.0,319.37,1,0.0,0
303909,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,2299.88,0
688189,1,12000.0,150.28,150.28,0.0,27.0,0.0,1,0.0,0
307022,7,10000.0,0.0,0.0,0.0,0.0,0.0,4,10136.02,0
976154,1,2000.0,0.0,100.0,0.0,0.0,100.0,1,0.0,0
207066,1,2000.0,120.38,0.0,0.0,60.0,0.0,5,0.0,0
63965,1,2000.0,1971.12,61.54,0.0,0.0,130.0,1,0.0,0
905453,1,500.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
1222695,1,3000.0,2727.41,442.79,0.0,82.0,200.0,1,0.0,0
173230,3,5000.0,539.01,0.0,0.0,27.0,50.0,5,0.0,0
436625,1,28500.0,17296.72,1454.2,0.0,519.0,1350.0,1,0.0,0
307251,1,10000.0,0.0,0.0,0.0,0.0,0.0,4,1069.06,0
287288,2,10000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
1054255,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1290.34,0
313785,2,28000.0,1400.34,1706.55,268.38,42.0,2078.87,1,0.0,0
913697,3,26500.0,277.13,781.17,0.0,27.0,1304.81,1,0.0,0
869337,1,2000.0,0.0,0.0,0.0,0.0,60.38,1,0.0,0
233430,8,2000.0,0.0,0.0,0.0,0.0,0.0,4,615.39,0
821528,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2311.99,0
949972,1,17500.0,1951.67,495.78,0.0,59.0,1600.0,1,0.0,0
1070420,1,4000.0,0.0,0.0,0.0,0.0,1.5,1,0.0,0
1185322,1,500.0,484.64,0.0,0.0,29.0,29.0,1,0.0,0
426325,1,5500.0,866.1,0.0,0.0,26.0,50.0,3,0.0,0
124689,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1096.18,0
860051,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2347.31,0
1048240,1,2500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
765992,1,28500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
683689,1,16300.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1087259,1,4000.0,3486.24,0.0,0.0,105.0,500.0,1,0.0,0
1215014,1,1000.0,489.67,0.0,0.0,29.0,98.65,1,0.0,0
964367,1,500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
775583,1,6000.0,5529.47,20.01,0.0,166.0,171.0,1,0.0,0
525069,1,23500.0,7986.04,1024.42,0.0,240.0,551.0,1,0.0,0
768287,1,500.0,0.0,0.0,0.0,0.0,0.0,4,462.6,0
