,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
11296,1,19500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
138846,1,1500.0,0.0,0.0,0.0,0.0,0.0,4,1822.25,0
1178378,2,5000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
884220,1,7000.0,5320.07,0.0,0.0,160.0,400.0,1,0.0,0
1102632,1,6000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
517553,1,25500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
813417,9,2000.0,0.0,0.0,0.0,0.0,0.0,4,875.98,0
1126956,1,2000.0,144.0,144.0,0.0,27.0,65.4,1,0.0,0
493996,1,5000.0,0.0,0.0,0.0,0.0,0.0,4,6092.92,0
472832,1,23500.0,0.0,1447.51,0.0,0.0,1447.51,1,0.0,0
679113,1,2000.0,1256.68,0.0,0.0,74.0,0.0,3,0.0,0
185415,1,12500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1205972,1,11000.0,10160.65,0.0,0.0,305.0,330.0,1,0.0,0
29117,2,13000.0,10020.18,2.14,0.0,301.0,500.0,1,0.0,0
1195346,1,1000.0,949.94,92.77,0.0,28.0,50.0,1,0.0,0
343338,1,18300.0,968.16,968.16,0.0,29.0,159.37,1,0.0,0
407925,1,25500.0,562.59,31.15,0.0,27.0,54.0,1,0.0,0
622492,1,27200.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
715186,1,22300.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
459168,2,28000.0,507.98,507.98,0.0,27.0,302.71,1,0.0,0
970218,4,1000.0,0.0,0.0,0.0,0.0,0.0,4,1287.3,0
1026458,1,500.0,0.0,0.0,0.0,0.0,0.0,4,691.14,0
698019,3,27000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1199464,1,6000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1156614,1,5000.0,0.0,335.66,0.0,0.0,393.97,1,0.0,0
629936,1,12000.0,11678.36,973.46,0.0,0.0,500.0,1,0.0,0
162880,1,20500.0,382.41,338.69,0.0,0.0,160.0,1,0.0,0
210326,1,2500.0,1782.45,0.0,0.0,53.0,100.0,1,0.0,0
660837,1,16500.0,12397.04,38.31,0.0,0.0,400.0,1,0.0,0
591543,3,14000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
7230,1,14500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
910383,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1215.83,0
240804,3,7000.0,361.5,361.5,0.0,27.0,264.39,1,0.0,0
135079,1,500.0,0.0,0.0,0.0,0.0,0.0,4,729.94,0
610187,1,500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
659650,1,30000.0,29687.19,0.0,0.0,891.0,900.0,1,0.0,0
216800,1,10000.0,9845.01,218.78,0.0,0.0,295.0,1,0.0,0
577084,1,8000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
249564,1,500.0,210.63,109.86,0.0,27.0,340.0,1,0.0,0
1115325,1,5000.0,0.0,0.0,0.0,0.0,0.0,4,5025.25,0
904393,1,500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
602507,1,13500.0,0.0,0.0,0.0,0.0,0.0,4,2152.48,0
982979,1,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
997034,1,15000.0,14594.67,503.79,0.0,438.0,500.0,1,0.0,0
927787,1,300.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
457501,1,22500.0,4948.39,600.25,0.0,148.0,267.0,1,0.0,0
432914,1,22000.0,14168.07,379.35,0.0,834.0,0.0,1,0.0,0
795959,1,1000.0,102.87,0.0,0.0,27.0,50.0,1,0.0,0
124449,1,28000.0,0.0,35.0,0.0,0.0,234.15,1,0.0,0
570863,1,300.0,0.0,0.0,0.0,0.0,0.0,4,368.86,0
477892,1,16000.0,283.22,116.47,0.0,0.0,200.0,1,0.0,0
860378,1,3000.0,0.0,0.0,0.0,0.0,0.0,4,2802.06,0
1157580,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,1579.97,0
652306,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,340.07,0
368335,1,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
323479,1,10500.0,28.72,282.22,0.0,27.0,631.95,1,0.0,0
1226,1,5000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
1124102,1,28800.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
78776,1,22000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
780592,1,8000.0,3998.99,0.0,0.0,0.0,130.0,1,0.0,0
407734,3,10000.0,667.75,667.26,0.0,29.0,360.46,1,0.0,0
124504,1,1000.0,827.82,20.23,0.0,27.0,100.0,1,0.0,0
317111,3,8000.0,7767.35,0.0,0.0,450.0,260.0,5,0.0,0
525317,1,5000.0,3628.25,663.98,0.0,0.0,168.0,1,0.0,0
1018218,1,2500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
87938,2,5000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
975388,2,5000.0,4011.0,174.85,0.0,120.0,115.0,1,0.0,0
338363,1,6250.0,-40.14,0.0,0.0,0.0,0.0,3,0.0,0
772813,1,2000.0,1487.1,0.0,0.0,0.0,65.0,1,0.0,0
1173781,1,2000.0,960.5,0.0,0.0,0.0,50.0,1,0.0,0
371798,1,3000.0,218.71,690.1,42.11,0.0,429.44,1,0.0,0
1063024,1,8500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
756711,1,1500.0,1507.5,44.58,0.0,88.0,0.0,1,0.0,0
652104,1,28000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
551041,1,17000.0,0.0,0.0,0.0,0.0,58.5,1,0.0,0
185230,1,22000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
1178014,1,2500.0,2556.74,205.42,0.0,75.0,72.0,1,0.0,0
419396,1,6500.0,5242.76,0.0,0.0,157.0,200.0,1,0.0,0
720979,1,10000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
644686,1,11000.0,1649.47,0.0,0.0,49.0,51.0,2,0.0,0
749675,1,17500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
361846,1,7500.0,1403.88,452.52,0.0,42.0,900.0,1,0.0,0
51674,1,16000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
861353,1,300.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
534268,1,24500.0,4063.23,259.8,0.0,122.0,1000.0,1,0.0,0
753563,8,6250.0,0.0,0.0,0.0,0.0,0.0,4,4928.68,0
1112173,1,1000.0,1344.04,0.0,0.0,30.0,100.0,1,0.0,0
169373,1,13000.0,8083.61,0.0,0.0,243.0,250.0,1,0.0,0
943019,2,5000.0,583.32,613.05,0.0,0.0,4760.95,1,0.0,0
1096452,1,1000.0,956.82,0.0,0.0,29.0,30.0,1,0.0,0
752184,1,5500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
836961,4,2750.0,0.0,0.0,0.0,0.0,0.0,4,3011.67,0
883892,1,4300.0,2648.17,0.0,0.0,79.0,200.0,1,0.0,0
441870,2,28800.0,100.0,100.0,0.0,27.0,0.0,1,0.0,0
996469,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,1866.88,0
1186180,1,4000.0,3106.19,0.0,0.0,93.0,120.0,1,0.0,0
684209,1,20300.0,18711.63,325.77,0.0,561.0,600.0,1,0.0,0
817398,9,500.0,0.0,0.0,0.0,0.0,0.0,4,911.3,0
513337,1,8000.0,3379.98,0.0,0.0,101.0,336.0,3,0.0,0
267543,1,5500.0,3888.74,0.0,0.0,117.0,119.0,5,0.0,0
696771,2,5000.0,4448.59,0.0,0.0,133.0,200.0,1,0.0,0
308555,1,3500.0,3493.77,105.27,0.0,105.0,0.0,1,0.0,0
125914,1,12000.0,0.0,0.0,0.0,0.0,0.0,4,13020.63,0
1161050,1,2500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
853870,1,8000.0,4914.2,3539.09,68.8,147.0,3000.0,1,0.0,0
1124022,1,5000.0,319.21,17.21,0.0,27.0,50.0,1,0.0,0
1014734,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1189.86,0
249457,1,15500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
655501,3,9500.0,8848.35,0.0,0.0,265.0,285.0,1,0.0,0
374362,1,2000.0,1667.37,645.17,0.0,50.0,100.0,1,0.0,0
503074,3,28500.0,590.8,1129.38,23.4,27.0,1900.0,1,0.0,0
133572,1,500.0,59.58,59.58,0.0,27.0,261.67,1,0.0,0
418013,1,17800.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
452758,1,10800.0,0.0,0.0,0.0,0.0,0.0,4,4398.27,0
626410,1,15000.0,4509.04,0.0,649.0,135.0,158.0,1,0.0,0
724935,3,11300.0,11505.68,1549.86,0.0,339.0,1334.0,1,0.0,0
684501,1,28800.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
151278,1,3500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
412713,1,26500.0,408.58,352.13,0.0,54.0,0.0,1,0.0,0
942406,1,13000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
824792,1,500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
22220,1,8000.0,0.0,0.0,0.0,0.0,0.0,4,6801.33,0
616845,1,26500.0,1386.28,1386.28,0.0,42.0,4077.63,1,0.0,0
659208,3,25500.0,21.36,1387.04,0.92,21.36,1438.36,1,0.0,0
1183277,1,16000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
341177,1,25000.0,1284.85,1306.6,21.3,39.0,723.0,1,0.0,0
724472,1,17000.0,5832.39,0.0,0.0,0.0,250.0,1,0.0,0
455638,1,25800.0,4220.85,0.0,0.0,127.0,300.0,1,0.0,0
786679,3,5000.0,786.32,786.32,0.0,27.0,4959.13,1,0.0,0
903914,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1216.35,0
1115500,1,19500.0,4842.43,77.75,0.0,145.0,700.0,1,0.0,0
883316,1,500.0,-3.52,0.0,0.0,0.0,0.0,5,0.0,0
944766,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2275.18,0
589113,7,23000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
398674,1,3000.0,316.78,383.95,66.68,27.0,100.0,1,0.0,0
653205,1,26500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
317879,2,28000.0,70.0,89.69,0.0,29.0,19.69,1,0.0,0
616376,1,2000.0,1683.2,151.93,0.0,50.0,100.0,1,0.0,0
630766,1,25500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
845381,1,25800.0,2242.61,2731.05,488.44,67.0,4589.39,1,0.0,0
414850,1,15300.0,280.56,1196.08,0.0,27.0,2000.0,1,0.0,0
23102,1,27500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
822238,1,3750.0,0.0,0.0,0.0,0.0,0.0,4,2989.89,0
819709,1,6500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
808122,1,9000.0,180.09,1020.38,0.0,27.0,1133.95,1,0.0,0
1101901,3,18000.0,11557.65,596.71,0.0,347.0,400.0,1,0.0,0
594878,1,22300.0,18602.75,561.28,0.0,558.0,3466.01,1,0.0,0
966952,1,7750.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
790722,1,9500.0,5855.49,0.0,0.0,0.0,200.0,1,0.0,0
622614,1,28300.0,0.0,515.48,0.0,0.0,1732.95,1,0.0,0
1127016,1,3000.0,1437.25,0.0,0.0,43.0,0.0,1,0.0,0
369066,1,28000.0,1266.41,1391.29,17.11,0.0,800.0,1,0.0,0
194818,9,28000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
1191294,1,4500.0,4406.44,0.0,0.0,0.0,135.0,1,0.0,0
290166,1,2000.0,935.7,0.0,0.0,28.0,29.0,1,0.0,0
888620,1,26000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
379610,1,11800.0,7927.26,77.51,0.0,238.0,241.0,1,0.0,0
981289,3,20800.0,2735.58,2863.55,145.4,0.0,1999.76,1,0.0,0
634623,1,15000.0,0.0,0.0,0.0,0.0,0.0,4,14886.75,0
434372,1,3500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
759913,7,2000.0,0.0,0.0,0.0,0.0,0.0,4,2381.52,0
170032,2,10000.0,2454.8,237.39,0.0,74.0,170.0,1,0.0,0
542604,1,12000.0,9450.22,405.12,0.0,284.0,325.0,1,0.0,0
96031,1,1500.0,0.0,0.0,0.0,0.0,0.0,4,1014.56,0
884299,1,10000.0,0.0,682.86,0.0,0.0,682.86,1,0.0,0
72259,1,21300.0,5942.18,1687.12,0.0,178.0,750.0,1,0.0,0
1104937,1,17000.0,0.0,0.0,0.0,0.0,0.0,4,17286.22,0
986181,1,3000.0,0.0,0.0,0.0,0.0,0.0,4,2629.14,0
1130096,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1246.33,0
1012219,1,300.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
531610,1,16000.0,1311.24,1337.9,0.0,39.0,700.0,1,0.0,0
121081,1,3400.0,1896.6,0.0,0.0,57.0,147.82,1,0.0,0
384955,1,10000.0,9413.2,438.39,0.0,0.0,406.75,1,0.0,0
601850,1,1000.0,517.5,17.57,0.0,27.0,100.0,1,0.0,0
255763,2,23300.0,1561.88,1561.88,0.0,47.0,954.77,1,0.0,0
957395,1,500.0,102.08,263.13,0.0,27.0,210.35,1,0.0,0
684714,1,17500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
581801,1,5000.0,941.35,0.0,0.0,28.0,29.0,5,0.0,0
460613,1,26000.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0
