,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
692960,4,6250.0,0.0,0.0,0.0,0.0,0.0,4,7642.64,0
429434,1,3500.0,2863.92,0.0,0.0,175.0,178.0,1,0.0,0
438664,3,23000.0,-1.11,37.85,0.0,0.0,38.96,1,0.0,0
57958,1,1000.0,988.23,581.0,0.0,30.0,100.0,1,0.0,0
170820,2,10000.0,9806.32,85.44,0.0,0.0,305.34,1,0.0,0
126252,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1074.58,0
1142787,1,500.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
271164,2,20000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
342078,2,6000.0,1035.25,1010.69,0.0,31.0,800.0,1,0.0,0
350338,1,7500.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
178556,1,6000.0,2300.02,0.0,0.0,69.0,100.0,1,0.0,0
874341,1,2500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
538796,1,8000.0,4159.15,0.0,0.0,0.0,150.0,1,0.0,0
1223099,1,2000.0,1422.55,477.12,0.0,43.0,300.0,1,0.0,0
347715,1,7000.0,3493.16,920.97,0.0,105.0,300.0,1,0.0,0
144179,3,12000.0,1078.64,1221.36,142.72,32.0,941.04,1,0.0,0
513109,3,7000.0,0.0,7902.15,26.76,0.0,8429.3,1,0.0,0
1132973,1,300.0,213.43,128.13,0.0,27.0,100.0,1,0.0,0
1233991,1,500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
1010079,1,300.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1145797,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2398.34,0
192502,2,23300.0,622.33,622.33,0.0,27.0,158.29,1,0.0,0
216151,2,6300.0,4567.28,220.11,0.0,137.0,800.0,1,0.0,0
18360,1,8300.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
1060319,1,6000.0,1274.62,1674.62,0.0,38.0,400.0,1,0.0,0
1053796,1,300.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
359755,1,25500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
979633,2,7500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
335342,1,25500.0,5360.84,216.85,0.0,161.0,300.0,1,0.0,0
1068330,1,300.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
581739,2,10000.0,676.77,0.0,0.0,54.0,0.0,1,0.0,0
156482,1,500.0,370.5,9.72,0.0,27.0,50.0,1,0.0,0
46452,1,5000.0,0.0,0.0,0.0,0.0,0.0,4,5706.79,0
600661,1,2500.0,205.68,80.13,0.0,27.0,50.95,1,0.0,0
458934,1,9500.0,0.0,0.0,0.0,0.0,0.0,4,10465.26,0
1160627,1,3000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
34915,1,12300.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
888348,1,500.0,343.31,0.0,0.0,27.0,67.0,1,0.0,0
61256,1,15000.0,0.0,0.0,0.0,0.0,0.0,4,5820.93,0
736942,1,25000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
144900,1,29000.0,316.32,316.32,0.0,27.0,206.89,1,0.0,0
912986,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,1591.53,0
712082,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1261.49,0
1192135,1,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
965875,1,4000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
759544,3,5000.0,3968.08,0.0,0.0,119.0,600.0,1,0.0,0
597195,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1085.83,0
1175394,1,500.0,450.02,30.36,0.0,27.0,50.0,1,0.0,0
611326,1,5000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
335813,1,24500.0,72.0,272.42,0.0,27.0,200.42,1,0.0,0
1224495,3,13000.0,9160.68,0.0,0.0,275.0,300.0,1,0.0,0
854066,7,1000.0,300.96,0.0,0.0,20.0,60.0,5,0.0,0
639580,1,28500.0,34.99,35.0,0.0,27.0,35.0,1,0.0,0
579898,2,16000.0,5257.97,1073.08,0.0,0.0,180.0,1,0.0,0
703134,1,11600.0,11032.07,24.0,0.0,331.0,338.0,1,0.0,0
338565,4,10000.0,0.0,0.0,0.0,0.0,0.0,4,10263.73,0
379231,1,22000.0,0.0,0.0,0.0,0.0,78.78,1,0.0,0
371742,2,11500.0,254.11,1099.58,24.0,27.0,1406.12,1,0.0,0
1197378,2,26800.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
537897,1,15800.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
30485,1,2000.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0
402824,1,25000.0,1607.55,1640.8,33.25,0.0,2778.83,1,0.0,0
