,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
159718,1,18200.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
66891,1,23000.0,7957.29,0.0,0.0,239.0,1200.0,3,0.0,0
971730,1,500.0,0.0,225.82,0.0,27.0,123.3,1,0.0,0
752848,3,15000.0,399.28,630.15,0.0,27.0,0.0,1,0.0,0
148019,1,7500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
166616,4,1000.0,0.0,0.0,0.0,0.0,0.0,4,1381.29,0
1109702,1,500.0,132.39,379.55,0.0,27.0,349.43,1,0.0,0
111839,1,1000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1101326,1,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
808147,1,500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
760303,1,5000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
695025,1,500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
259775,1,300.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
562697,5,6000.0,0.0,0.0,0.0,0.0,0.0,4,6494.71,0
258320,1,500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
295250,4,12000.0,0.0,0.0,0.0,0.0,0.0,4,356.03,0
343268,1,25500.0,1527.27,225.36,0.0,0.0,100.0,1,0.0,0
488056,1,7000.0,197.35,226.09,28.74,0.0,286.65,1,0.0,0
1054681,2,11500.0,86.84,118.77,31.93,27.0,0.0,1,0.0,0
715368,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,784.33,0
697004,1,13000.0,8762.01,2001.79,0.0,263.0,1000.0,1,0.0,0
566763,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2232.28,0
169992,2,12500.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
359292,1,3000.0,-23.79,374.71,0.0,0.0,1035.42,1,0.0,0
461593,1,14000.0,0.0,108.74,181.02,0.0,320.15,1,0.0,0
122451,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1079.93,0
269633,1,7500.0,7172.1,0.0,0.0,215.0,219.0,2,0.0,0
53100,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,1924.02,0
1235580,1,2500.0,0.0,29.48,0.0,0.0,29.48,1,0.0,0
956238,2,14000.0,206.13,206.13,0.0,0.0,565.54,1,0.0,0
468390,1,5000.0,0.0,0.0,0.0,0.0,0.0,4,4269.91,0
1167654,1,28500.0,0.0,90.62,0.0,0.0,90.62,1,0.0,0
247680,4,3500.0,0.0,0.0,0.0,0.0,0.0,4,2832.11,0
479959,1,28500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
848305,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1557.71,0
910369,1,4500.0,0.0,0.0,0.0,0.0,0.0,4,188.59,0
473804,1,3000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
300153,1,5000.0,-0.9,2150.43,154.31,0.0,2536.0,1,0.0,0
127988,1,500.0,0.0,0.0,0.0,0.0,0.0,4,800.91,0
524217,1,2000.0,1463.27,1143.64,0.0,44.0,300.0,1,0.0,0
1230761,1,2500.0,2369.97,0.0,0.0,146.0,216.0,5,0.0,0
835122,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,1079.32,0
1113882,1,7500.0,62.58,971.61,0.0,27.0,970.0,1,0.0,0
111509,1,5000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
74210,1,6000.0,4413.58,21.29,0.0,132.0,300.0,1,0.0,0
46509,1,1000.0,331.46,331.46,0.0,27.0,621.32,1,0.0,0
679080,1,3000.0,15.18,1233.55,0.0,15.18,1381.4,1,0.0,0
451147,1,20000.0,10432.69,353.15,0.0,313.0,600.0,1,0.0,0
714926,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1242.68,0
1205214,1,2000.0,887.83,0.0,0.0,27.0,1200.0,2,0.0,0
348913,1,8000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
576720,1,27100.0,4655.75,79.35,0.0,140.0,50.0,1,0.0,0
1207793,1,300.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
1207051,1,2300.0,1688.43,37.99,37.99,51.0,159.0,1,0.0,0
967385,1,4500.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
794549,1,5000.0,0.0,0.0,0.0,0.0,0.0,4,5939.07,0
410280,9,12800.0,0.0,0.0,0.0,0.0,0.0,4,9859.44,0
1114088,1,27000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
19653,2,22000.0,323.72,323.72,0.0,0.0,22.75,1,0.0,0
533592,1,26500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
153741,1,25000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1090513,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1260.88,0
356222,1,2500.0,1926.21,372.01,0.0,58.0,500.0,1,0.0,0
1215651,1,7000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
449818,1,25500.0,503.1,448.39,0.0,29.0,300.0,1,0.0,0
160929,1,4000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
103670,1,500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
31333,1,16000.0,8068.42,154.68,64.17,242.0,250.0,1,0.0,0
829234,1,3500.0,988.23,0.0,0.0,30.0,58.0,3,0.0,0
155422,1,27000.0,14462.22,1190.07,0.0,434.0,490.0,1,0.0,0
955512,1,26500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
700743,1,1000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
933107,1,500.0,0.0,205.82,0.0,0.0,205.82,1,0.0,0
395593,1,12800.0,541.59,541.59,0.0,27.0,2472.87,1,0.0,0
171608,1,5000.0,309.37,521.59,0.0,27.0,400.0,1,0.0,0
1129235,1,5000.0,2922.54,325.58,0.0,88.0,100.0,1,0.0,0
1188718,1,500.0,428.46,0.0,0.0,27.0,60.0,1,0.0,0
1130617,1,850.0,0.0,0.0,0.0,0.0,0.0,4,998.66,0
1054636,1,500.0,312.26,508.68,0.0,27.0,386.0,1,0.0,0
329065,1,1000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
462961,2,19000.0,234.47,2486.44,0.0,27.0,2704.03,1,0.0,0
208424,1,2000.0,94.24,342.45,127.88,27.0,120.33,1,0.0,0
9135,1,25800.0,0.0,0.0,0.0,0.0,477.23,1,0.0,0
65008,1,300.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
76646,1,1000.0,621.11,921.11,0.0,27.0,430.18,1,0.0,0
364214,1,500.0,240.56,53.75,0.0,27.0,150.0,1,0.0,0
1173046,1,1000.0,852.28,935.08,0.0,0.0,370.6,1,0.0,0
800853,1,11000.0,2983.99,0.0,0.0,90.0,155.0,1,0.0,0
160713,1,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1102702,1,1000.0,662.8,142.91,0.0,29.0,90.0,1,0.0,0
61081,1,1000.0,589.54,0.0,0.0,27.0,65.0,1,0.0,0
496718,1,27300.0,952.58,562.37,17.96,29.0,1000.0,1,0.0,0
376329,1,3000.0,0.0,0.0,0.0,0.0,0.0,4,3467.31,0
228638,1,13000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
321145,1,6500.0,405.15,159.75,0.0,27.0,500.0,1,0.0,0
199954,1,8500.0,1188.18,0.0,0.0,74.0,75.0,3,0.0,0
1039125,1,2000.0,1928.89,1.5,0.0,58.0,59.0,1,0.0,0
453678,1,7500.0,7313.81,125.39,0.0,219.0,150.0,1,0.0,0
361840,1,300.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
946316,1,18000.0,227.29,962.29,0.0,27.0,800.0,1,0.0,0
1085734,1,500.0,526.8,0.0,0.0,56.0,0.0,1,0.0,0
345097,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2343.93,0
474969,1,23000.0,2489.7,2551.39,58.58,75.0,1140.0,1,0.0,0
1065933,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,970.27,0
709728,1,16000.0,0.0,0.0,0.0,0.0,0.0,4,14890.48,0
152812,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1220.43,0
1089164,1,4000.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
632455,2,6500.0,94.98,94.98,0.0,27.0,219.4,1,0.0,0
141360,3,22300.0,60.07,60.5,0.0,0.0,335.0,1,0.0,0
502324,4,7500.0,0.0,0.0,0.0,0.0,0.0,4,6312.07,0
1042621,1,5000.0,4938.96,159.17,0.0,148.0,146.0,1,0.0,0
309329,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2281.53,0
152014,1,6500.0,2505.54,0.0,0.0,75.0,200.0,1,0.0,0
827424,1,1000.0,265.46,265.46,0.0,0.0,348.93,1,0.0,0
231722,1,11500.0,2541.62,632.4,0.0,132.0,0.0,1,0.0,0
903474,1,2500.0,1883.0,95.0,0.0,56.0,0.0,1,0.0,0
260400,1,26500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
59757,4,6000.0,0.0,0.0,0.0,0.0,0.0,4,5697.37,0
630558,1,2500.0,0.0,0.0,0.0,0.0,0.0,4,2766.72,0
843634,1,3000.0,1986.54,405.31,0.0,60.0,200.0,1,0.0,0
511976,1,23000.0,10817.21,184.64,0.0,325.0,500.0,1,0.0,0
890648,1,500.0,269.97,5.52,0.0,81.0,0.0,1,0.0,0
1175972,1,13800.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
110111,1,500.0,288.11,0.0,0.0,54.0,0.0,2,0.0,0
673716,1,13000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1217149,1,500.0,0.0,89.45,0.0,0.0,89.45,1,0.0,0
1189073,1,6000.0,6056.8,167.87,0.0,180.0,0.0,1,0.0,0
447221,1,16500.0,1077.53,542.33,0.0,32.0,400.0,1,0.0,0
375135,1,17800.0,3044.16,60.0,0.0,91.0,100.0,1,0.0,0
1074062,7,2000.0,1596.62,0.0,0.0,48.0,50.0,5,0.0,0
76866,1,19000.0,0.0,12.02,0.0,12.02,0.0,1,0.0,0
234691,1,11500.0,0.0,0.0,0.0,0.0,0.0,4,2909.4,0
788139,1,6500.0,-1.09,0.0,0.0,0.0,0.0,1,0.0,0
457232,1,26700.0,2834.3,1510.81,0.0,85.0,60.0,1,0.0,0
817662,1,500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
489384,1,19500.0,3911.47,1247.83,0.0,117.0,1000.0,1,0.0,0
93765,1,12500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
721829,1,5000.0,5049.04,230.11,0.0,150.0,150.0,1,0.0,0
1133731,1,9600.0,0.0,0.0,0.0,0.0,657.83,1,0.0,0
920370,1,6500.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
656949,1,1000.0,702.2,0.0,0.0,27.0,30.0,1,0.0,0
565316,1,7500.0,2516.22,576.05,70.05,75.0,200.0,1,0.0,0
501234,1,6500.0,6201.08,333.97,0.0,186.0,500.0,1,0.0,0
298755,1,22500.0,2986.98,0.0,0.0,90.0,250.0,1,0.0,0
1156779,1,8000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
442931,1,27000.0,13656.87,22.19,0.0,410.0,500.0,1,0.0,0
441012,2,5000.0,3614.05,387.68,0.0,108.0,199.0,1,0.0,0
547678,1,28000.0,1493.52,524.57,26.9,45.0,900.0,1,0.0,0
706210,4,6500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
471983,1,17000.0,2303.98,0.0,0.0,0.0,5724.33,1,0.0,0
250477,2,13000.0,35.4,35.4,0.0,27.0,12.0,1,0.0,0
406962,1,6800.0,0.0,38.08,0.0,0.0,51.32,1,0.0,0
623866,1,300.0,0.0,0.0,0.0,0.0,0.0,4,184.91,0
621884,1,27300.0,411.91,0.0,0.0,0.0,38.0,1,0.0,0
1171789,1,7000.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
87542,1,8000.0,7320.91,0.0,0.0,213.0,218.0,1,0.0,0
1140621,2,5000.0,0.0,0.0,0.0,0.0,0.0,4,4136.58,0
1112335,1,21500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
180449,3,10000.0,6695.08,23.31,0.0,201.0,210.0,1,0.0,0
912544,1,600.0,0.0,0.0,0.0,0.0,0.0,4,62.12,0
809968,1,4500.0,3815.97,140.79,0.0,114.0,100.0,1,0.0,0
126618,1,3000.0,0.0,0.0,0.0,0.0,0.0,4,3320.32,0
662023,1,3000.0,3054.32,14.9,0.0,170.0,100.0,1,0.0,0
903604,1,3000.0,0.0,0.0,0.0,0.0,0.0,4,2913.87,0
