,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
778851,1,3000.0,1386.83,0.0,0.0,0.0,50.0,1,0.0,0
699337,1,6500.0,5995.42,41.92,0.0,180.0,237.97,1,0.0,0
188954,1,5000.0,818.45,865.2,0.0,27.0,60.0,1,0.0,0
292463,1,300.0,82.15,240.95,0.0,29.0,158.06,1,0.0,0
244038,1,3500.0,1029.17,335.43,0.0,31.0,557.57,1,0.0,0
290661,1,26800.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
124613,7,2000.0,1340.15,0.0,0.0,50.0,30.0,3,0.0,0
920796,1,26500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1751,2,6000.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
1154232,1,5000.0,3735.32,203.29,0.0,112.0,109.0,1,0.0,0
667274,1,2000.0,1525.0,117.32,0.0,46.0,85.31,1,0.0,0
307477,1,27500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
66524,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1305.58,0
622802,8,2000.0,0.0,0.0,0.0,0.0,0.0,4,2130.2,0
356027,1,7500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
583906,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,1004.32,0
94338,1,2500.0,1903.06,60.92,0.0,57.0,80.0,1,0.0,0
656090,1,500.0,423.95,42.0,0.0,27.0,100.0,5,0.0,0
670580,1,10000.0,4449.32,332.04,0.0,133.0,300.0,1,0.0,0
78156,1,3000.0,0.0,139.81,0.0,0.0,139.81,1,0.0,0
47773,1,25000.0,4787.41,5070.84,276.99,144.0,3600.0,1,0.0,0
885484,1,1000.0,1932.63,0.0,0.0,60.0,60.0,1,0.0,0
945382,1,6000.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
1136277,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1264.81,0
843677,1,3000.0,0.0,0.0,0.0,0.0,0.0,4,3279.31,0
1090583,1,1000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
839178,1,3600.0,2855.34,223.03,0.0,86.0,200.0,1,0.0,0
483004,9,12000.0,0.0,0.0,0.0,0.0,0.0,4,12256.81,0
93690,1,26500.0,0.0,211.86,0.0,0.0,643.16,1,0.0,0
997589,1,1000.0,558.72,0.0,0.0,27.0,100.0,1,0.0,0
991083,3,21500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
412902,1,27000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
627369,3,9500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1092019,1,2500.0,1716.2,0.0,0.0,0.0,160.0,1,0.0,0
101117,1,3000.0,2493.03,0.0,0.0,0.0,100.0,1,0.0,0
73885,1,25000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
347741,1,16000.0,99.99,99.99,0.0,0.0,0.0,1,0.0,0
567962,1,1000.0,1487.69,0.0,0.0,66.0,198.0,5,0.0,0
1148349,1,5000.0,3816.43,0.0,0.0,114.0,116.0,5,0.0,0
274488,3,14000.0,2068.95,2068.95,0.0,62.0,1842.1,1,0.0,0
516474,1,500.0,501.53,448.06,0.0,54.0,0.0,1,0.0,0
243333,1,10000.0,0.0,0.0,0.0,0.0,0.0,4,10485.22,0
649686,1,28500.0,1983.23,211.15,0.0,59.0,175.0,1,0.0,0
346889,1,7000.0,0.0,0.0,0.0,0.0,0.0,4,188.87,0
1076786,2,5000.0,36.03,36.03,0.0,27.0,731.35,1,0.0,0
669192,1,22000.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
988882,1,500.0,179.15,179.15,0.0,27.0,344.47,1,0.0,0
639840,1,500.0,535.25,0.0,0.0,54.0,54.0,1,0.0,0
520413,1,3000.0,2871.7,179.68,0.0,86.0,220.0,1,0.0,0
202338,1,6000.0,4408.69,0.0,0.0,390.0,0.0,5,0.0,0
95275,3,13300.0,194.65,1048.07,0.0,27.0,1181.95,1,0.0,0
1028531,1,500.0,49.72,41.99,0.0,0.0,100.0,1,0.0,0
992526,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1225.17,0
302704,1,2000.0,517.27,0.0,0.0,27.0,200.0,1,0.0,0
916945,1,1000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
11452,7,17000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
416973,2,26200.0,321.32,321.32,0.0,27.0,0.0,1,0.0,0
583395,1,19000.0,174.0,174.0,0.0,27.0,437.78,1,0.0,0
547714,3,25300.0,641.1,641.1,0.0,0.0,242.07,1,0.0,0
1038087,1,1000.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
737699,10,2000.0,0.0,0.0,0.0,0.0,0.0,4,1428.35,0
1089586,1,3500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
586381,1,500.0,271.26,251.59,107.49,29.0,300.0,1,0.0,0
1071148,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1133.73,0
823155,2,10000.0,0.0,230.97,0.0,0.0,824.13,1,0.0,0
1087857,1,1000.0,850.4,88.87,0.0,29.0,50.0,1,0.0,0
591566,2,19000.0,997.91,997.91,0.0,30.0,666.76,1,0.0,0
1061013,1,500.0,722.05,0.0,0.0,81.0,0.0,1,0.0,0
270932,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2344.66,0
1218262,1,3500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
682272,1,14300.0,9802.17,390.55,0.0,294.0,400.0,1,0.0,0
710712,1,2500.0,0.0,0.0,0.0,0.0,0.0,4,2683.97,0
18110,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1143.78,0
1084376,1,8000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
474210,1,5000.0,0.0,0.0,0.0,0.0,0.0,4,438.7,0
822104,1,8000.0,0.0,14.99,0.0,0.0,14.99,1,0.0,0
431734,2,26500.0,198.29,198.29,0.0,27.0,539.46,1,0.0,0
202271,1,2000.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
696866,1,2000.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
700273,1,26500.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
729958,1,9500.0,6753.82,193.98,0.0,203.0,252.0,1,0.0,0
1155229,1,500.0,522.83,207.2,0.0,58.0,0.0,1,0.0,0
521518,1,1000.0,881.07,79.81,0.0,29.0,60.0,1,0.0,0
668608,1,300.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
113920,1,6500.0,581.82,0.0,0.0,27.0,100.0,1,0.0,0
1072469,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2177.29,0
56677,1,500.0,333.91,13.78,4.59,27.0,100.0,1,0.0,0
1167690,7,1000.0,0.0,0.0,0.0,0.0,0.0,4,1153.21,0
217987,1,2000.0,1750.08,0.0,0.0,53.0,54.0,1,0.0,0
613981,1,25800.0,5641.74,5641.74,0.0,169.0,0.0,1,0.0,0
747692,1,4500.0,0.0,0.0,0.0,0.0,0.0,4,4346.45,0
785242,1,7500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
682706,1,2000.0,107.3,202.67,0.0,0.0,300.0,1,0.0,0
30646,1,5000.0,185.67,1812.04,113.96,27.0,2363.04,1,0.0,0
467210,1,9800.0,203.19,203.19,0.0,0.0,0.0,1,0.0,0
985737,1,500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
675217,1,16000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
155542,1,1000.0,773.43,0.0,0.0,27.0,100.0,1,0.0,0
772919,1,500.0,360.54,103.14,0.0,27.0,100.0,1,0.0,0
694330,1,3000.0,903.41,0.0,0.0,27.0,100.0,1,0.0,0
1036875,1,500.0,585.85,0.0,0.0,27.0,27.0,1,0.0,0
5919,3,5000.0,1482.16,1396.02,0.0,44.0,50.0,1,0.0,0
