,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
571163,1,2000.0,1354.88,0.0,0.0,41.0,42.0,5,0.0,0
149549,3,11300.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1020583,1,300.0,0.0,0.0,0.0,0.0,0.0,4,308.13,0
196080,1,6800.0,6589.89,200.05,0.0,198.0,402.0,1,0.0,0
43082,1,27500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
1100399,1,25500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1013734,1,7000.0,647.24,0.0,0.0,54.0,0.0,1,0.0,0
884780,1,2000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
247098,2,12000.0,3051.38,151.34,0.0,92.0,550.0,1,0.0,0
233547,1,6500.0,5792.16,0.0,0.0,174.0,250.0,1,0.0,0
691107,1,18500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
384181,1,4000.0,1012.14,0.0,0.0,30.0,100.0,1,0.0,0
613678,1,5000.0,2668.18,0.0,0.0,159.0,0.0,1,0.0,0
95491,1,2500.0,17.25,918.71,0.0,17.25,2031.67,1,0.0,0
679428,2,16000.0,93.1,96.65,0.0,27.0,242.96,1,0.0,0
565567,1,19000.0,4105.92,1561.66,0.0,123.0,500.0,1,0.0,0
1059083,1,5000.0,3912.87,0.0,0.0,117.0,200.0,1,0.0,0
499978,1,28500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
206407,1,25000.0,95.76,95.76,0.0,27.0,0.0,1,0.0,0
550909,1,27300.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
392366,1,10000.0,3833.08,3649.86,0.0,115.0,27.0,1,0.0,0
425435,1,15500.0,5255.15,29.08,0.0,158.0,250.0,1,0.0,0
553512,1,17000.0,5049.57,5134.76,85.19,151.0,1814.21,1,0.0,0
226123,1,500.0,0.0,0.0,0.0,0.0,0.0,4,29.92,0
412076,1,27000.0,86.59,86.59,0.0,27.0,86.31,1,0.0,0
296225,1,3000.0,928.3,0.0,0.0,28.0,75.0,1,0.0,0
1046800,1,500.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
829719,1,500.0,441.72,483.68,0.0,27.0,438.0,1,0.0,0
950761,1,1000.0,227.26,261.82,0.0,27.0,150.0,1,0.0,0
506826,1,9500.0,2022.82,2017.8,0.0,0.0,1456.74,1,0.0,0
250448,1,15500.0,4292.4,0.0,0.0,129.0,450.0,1,0.0,0
932838,1,500.0,460.02,17.0,0.0,27.0,27.0,1,0.0,0
715831,1,15000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
569621,1,5000.0,4678.42,0.0,0.0,140.0,300.0,1,0.0,0
768854,1,500.0,112.16,112.16,0.0,27.0,98.99,1,0.0,0
487889,1,1000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
134566,2,10000.0,1672.57,1732.31,59.74,50.0,1185.64,1,0.0,0
875537,4,1800.0,0.0,0.0,0.0,0.0,0.0,4,1708.16,0
388209,1,16000.0,15263.05,825.51,0.0,458.0,800.0,1,0.0,0
339089,1,18000.0,7374.95,500.0,0.0,221.0,300.0,1,0.0,0
966707,1,2000.0,1987.57,126.24,0.0,60.0,200.0,1,0.0,0
487387,2,8500.0,0.0,0.0,0.0,0.0,0.0,4,8481.59,0
211344,1,2000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
935543,1,9300.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1083069,1,5000.0,4703.79,0.0,0.0,0.0,175.0,1,0.0,0
371714,1,16500.0,2966.88,6.75,0.0,0.0,106.0,1,0.0,0
819672,1,4000.0,0.0,0.0,0.0,0.0,0.0,4,3954.31,0
988713,1,1500.0,1595.59,0.0,0.0,90.0,0.0,1,0.0,0
565001,1,2000.0,630.73,147.68,0.0,29.0,200.0,1,0.0,0
136460,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2420.91,0
311721,1,5000.0,-17.55,27.99,0.0,0.0,0.0,1,0.0,0
396457,2,15000.0,950.99,0.0,0.0,58.0,0.0,1,0.0,0
1226239,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1277.79,0
528026,1,3500.0,3517.53,188.21,0.0,102.0,200.0,1,0.0,0
1124422,1,500.0,6.54,293.75,0.0,6.54,339.9,1,0.0,0
670217,4,9800.0,0.0,0.0,0.0,0.0,0.0,4,985.03,0
692671,1,25000.0,2844.82,3611.2,0.0,0.0,0.0,1,0.0,0
1058234,1,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
344978,1,21300.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
367276,1,7500.0,7011.47,95.16,0.0,210.0,212.0,1,0.0,0
742210,1,1000.0,0.0,0.0,0.0,0.0,6.36,5,0.0,0
591090,1,26500.0,13218.42,262.9,0.0,397.0,500.0,1,0.0,0
242190,1,8000.0,7614.11,363.95,0.0,228.0,225.0,1,0.0,0
564470,1,16000.0,1454.39,1544.2,89.81,44.0,2614.96,1,0.0,0
468039,1,3500.0,0.0,0.0,0.0,0.0,0.0,4,3054.21,0
550061,4,5000.0,0.0,0.0,0.0,0.0,0.0,4,3634.28,0
1132155,1,25000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1204896,1,500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
728825,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1263.79,0
464289,1,30000.0,19.99,205.33,0.0,19.99,255.34,1,0.0,0
680038,1,11500.0,190.39,190.39,0.0,29.0,202.48,1,0.0,0
667292,3,21300.0,6392.01,7215.73,1226.04,192.0,3050.0,1,0.0,0
1193721,1,300.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
578431,1,8500.0,0.0,94.99,0.0,0.0,119.99,1,0.0,0
1194879,1,1000.0,258.11,1069.74,0.0,0.0,812.27,1,0.0,0
95408,1,14000.0,5010.04,281.0,0.0,0.0,155.0,1,0.0,0
135620,9,500.0,0.0,0.0,0.0,0.0,0.0,4,677.09,0
900879,1,10000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
811937,1,2000.0,1774.48,0.0,0.0,0.0,54.0,1,0.0,0
1203675,3,7500.0,1524.64,2124.64,0.0,46.0,2204.36,1,0.0,0
1182881,1,10000.0,1326.42,0.0,0.0,40.0,50.0,1,0.0,0
1056559,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2114.39,0
1016907,3,12000.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
302015,1,12000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
78308,3,20000.0,0.0,640.87,0.0,0.0,640.87,1,0.0,0
684357,1,15000.0,0.0,0.0,0.0,0.0,0.0,4,15647.61,0
847480,1,10000.0,9488.15,1046.75,0.0,285.0,543.0,1,0.0,0
1055672,1,10500.0,33.67,0.0,0.0,0.0,6779.52,1,0.0,0
1094368,1,1000.0,228.3,474.35,45.24,0.0,515.64,1,0.0,0
355883,1,12000.0,500.09,526.82,26.73,0.0,2230.03,1,0.0,0
872975,1,2800.0,2792.18,88.54,0.0,84.0,100.0,1,0.0,0
234649,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1252.62,0
45591,1,1500.0,574.53,0.0,0.0,108.0,0.0,5,0.0,0
834422,1,28800.0,399.66,458.29,0.0,27.0,9283.29,1,0.0,0
84528,1,4500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
773411,1,27000.0,4031.11,0.0,0.0,121.0,433.34,1,0.0,0
1225489,1,4000.0,127.8,50.04,0.0,27.0,60.0,1,0.0,0
278676,1,14000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
917928,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,604.87,0
503772,2,9500.0,1.99,69.34,0.0,1.99,303.72,1,0.0,0
923580,3,26000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
946454,1,9200.0,6461.02,0.0,0.0,194.0,4450.0,1,0.0,0
885138,1,300.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
1173543,1,500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
1207546,1,5000.0,0.0,0.0,0.0,0.0,0.0,4,5366.71,0
882847,1,300.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
541425,1,29500.0,27.25,27.25,0.0,27.25,0.0,1,0.0,0
431480,1,10500.0,10234.29,142.08,0.0,307.0,310.0,1,0.0,0
219802,1,20000.0,6884.36,0.0,0.0,207.0,300.0,1,0.0,0
1004861,1,300.0,59.57,59.57,0.0,0.0,192.8,1,0.0,0
129047,1,2500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
370373,1,6000.0,1047.3,157.09,0.0,0.0,750.0,1,0.0,0
104993,1,27500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
399719,1,20000.0,7007.16,1773.52,0.0,0.0,1400.0,1,0.0,0
1137241,1,500.0,415.32,415.32,0.0,27.0,0.0,1,0.0,0
392617,1,17000.0,858.72,0.0,0.0,27.0,59.3,1,0.0,0
152191,1,500.0,384.11,612.41,128.3,27.0,226.15,1,0.0,0
196747,1,22000.0,0.0,0.0,0.0,0.0,0.0,4,23657.16,0
521076,1,1500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1052973,1,500.0,0.0,0.0,0.0,0.0,0.0,4,771.26,0
597344,1,2000.0,170.85,259.19,34.02,27.0,88.34,1,0.0,0
