,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
798888,1,1000.0,107.59,592.26,0.0,27.0,500.0,1,0.0,0
365117,1,11300.0,9938.85,1448.4,0.0,298.0,1000.0,1,0.0,0
786835,1,20000.0,0.0,335.06,0.0,0.0,335.06,1,0.0,0
139958,2,22500.0,44.95,0.0,0.0,0.0,300.0,1,0.0,0
392442,1,10000.0,4442.81,5.99,0.0,133.0,280.0,1,0.0,0
314185,2,28000.0,910.73,1910.73,0.0,27.0,2353.42,1,0.0,0
203307,1,3000.0,0.0,0.0,0.0,0.0,0.0,4,2602.47,0
46508,1,1000.0,662.25,662.25,0.0,27.0,331.46,1,0.0,0
680135,1,19000.0,17683.6,0.0,0.0,531.0,540.0,1,0.0,0
792263,3,10000.0,3219.22,943.56,0.0,97.0,1229.28,1,0.0,0
1158640,1,2000.0,129.99,497.43,0.0,0.0,367.44,1,0.0,0
1031683,3,7500.0,3651.69,59.99,0.0,110.0,120.0,1,0.0,0
236308,1,5000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
23091,1,27500.0,2426.03,0.0,0.0,0.0,200.0,1,0.0,0
427188,1,6000.0,56.89,32.95,0.0,0.0,22.19,1,0.0,0
907256,1,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1056615,1,500.0,0.0,265.51,60.73,0.0,279.98,1,0.0,0
266631,1,5000.0,5012.22,220.35,0.0,150.0,200.0,1,0.0,0
344686,4,5000.0,0.0,0.0,0.0,0.0,0.0,4,4454.65,0
887946,1,500.0,459.83,42.93,0.0,29.0,50.0,1,0.0,0
571009,1,6750.0,0.0,0.0,0.0,0.0,0.0,4,977.79,0
196489,1,2000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
603801,1,8500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
662330,1,12000.0,1071.0,0.0,0.0,151.66,0.34,8,0.0,0
933007,1,1000.0,740.57,197.99,0.0,27.0,400.0,1,0.0,0
733553,1,300.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
56369,1,23000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
825704,3,8500.0,703.09,2621.12,46.12,27.0,2444.0,1,0.0,0
322067,1,24300.0,51.12,662.12,0.0,27.0,898.62,1,0.0,0
62712,1,8000.0,175.13,2487.0,0.0,27.0,2551.49,1,0.0,0
90603,1,800.0,0.0,37.85,0.0,0.0,75.7,1,0.0,0
574181,1,11000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
800678,1,2000.0,844.58,0.0,0.0,27.0,27.0,1,0.0,0
293165,1,8000.0,4124.21,181.44,0.0,124.0,4000.0,1,0.0,0
1008217,1,300.0,0.0,0.0,0.0,0.0,0.0,4,408.78,0
253511,1,22700.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
395817,1,21000.0,11535.67,391.65,0.0,0.0,350.0,1,0.0,0
764411,1,15000.0,103.45,0.0,0.0,27.0,30.0,1,0.0,0
571472,1,25000.0,21956.44,1924.48,0.0,659.0,625.0,1,0.0,0
127364,1,3000.0,2887.68,4.89,0.0,173.0,0.0,1,0.0,0
959211,1,2000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
754517,1,500.0,-38.03,19.99,0.0,0.0,0.0,1,0.0,0
1199403,1,5000.0,2000.12,24.02,57.81,0.0,500.0,1,0.0,0
957219,1,5000.0,1950.7,459.68,195.83,59.0,100.0,1,0.0,0
523578,1,500.0,0.0,0.0,0.0,0.0,0.0,4,103.57,0
239645,1,6000.0,5804.43,42.6,0.0,174.0,180.0,1,0.0,0
524347,1,13000.0,12679.12,148.69,0.0,380.0,200.0,1,0.0,0
953183,1,2000.0,2038.43,0.0,0.0,120.0,59.0,1,0.0,0
1113016,1,11000.0,120.82,14.06,0.0,54.0,0.0,1,0.0,0
981343,2,19500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1226869,2,5000.0,5231.01,0.0,0.0,428.0,0.0,1,0.0,0
553244,1,27500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
239308,1,22000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1139327,1,2500.0,1628.67,0.0,0.0,49.0,2215.8,1,0.0,0
198873,1,1000.0,1037.72,22.9,0.0,59.0,0.0,1,0.0,0
154346,1,14500.0,7.66,29.56,0.0,7.66,20.0,1,0.0,0
557097,1,7500.0,0.0,0.0,0.0,0.0,0.0,4,7678.53,0
1137371,1,1000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
251730,1,26500.0,0.0,0.0,0.0,0.0,0.0,4,1316.01,0
455344,1,18500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
846167,4,6300.0,0.0,0.0,0.0,0.0,0.0,4,6791.52,0
545660,1,25000.0,0.0,0.0,0.0,0.0,2.08,1,0.0,0
1083461,1,15000.0,0.0,414.37,53.23,0.0,361.14,1,0.0,0
308318,1,1300.0,1192.29,102.26,0.0,36.0,150.0,1,0.0,0
1228046,1,14000.0,1619.17,76.67,76.67,49.0,120.0,1,0.0,0
1004895,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1137.35,0
536777,1,20000.0,450.56,243.71,0.0,27.0,100.0,1,0.0,0
191077,3,5000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
881284,1,3000.0,2321.74,20.87,13.07,70.0,71.0,1,0.0,0
370101,1,4000.0,943.43,248.32,0.0,28.0,500.0,1,0.0,0
482438,1,1000.0,0.0,173.23,0.0,0.0,294.41,1,0.0,0
854819,1,10000.0,6663.82,0.0,0.0,200.0,204.0,1,0.0,0
677840,1,26500.0,14243.11,1932.15,0.0,427.0,2500.0,1,0.0,0
1207290,1,300.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
884338,1,6600.0,2130.98,195.9,0.0,64.0,100.0,1,0.0,0
552478,1,16500.0,2955.22,0.0,0.0,178.0,100.0,1,0.0,0
6270,1,13000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
679146,1,25000.0,30.0,532.86,0.0,0.0,509.77,1,0.0,0
50998,3,27800.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1149552,1,3000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
673434,3,6500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
691963,1,1000.0,672.98,112.63,0.0,27.0,150.0,1,0.0,0
1057095,1,2000.0,129.5,783.79,0.0,0.0,1218.69,1,0.0,0
60544,1,3000.0,0.0,0.0,0.0,0.0,0.0,4,2998.12,0
274275,2,11300.0,9832.19,79.0,0.0,295.0,0.0,1,0.0,0
367840,4,7500.0,0.0,0.0,0.0,0.0,0.0,4,8223.34,0
984625,3,12000.0,18.0,135.97,0.0,0.0,117.97,1,0.0,0
1113992,1,3000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
531447,2,10500.0,7360.56,121.91,0.0,221.0,300.0,1,0.0,0
665749,4,19000.0,0.0,0.0,0.0,0.0,0.0,4,18118.02,0
310146,1,7500.0,998.46,525.92,0.0,30.0,449.62,1,0.0,0
203752,1,25000.0,9642.4,130.84,0.0,289.0,0.0,1,0.0,0
