,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
135092,1,4000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
978135,1,5000.0,3065.82,308.82,307.25,92.0,269.36,1,0.0,0
1056865,1,5000.0,3515.96,0.0,0.0,105.0,300.0,1,0.0,0
103112,1,28300.0,1053.09,1053.09,0.0,32.0,1174.08,1,0.0,0
1149939,1,500.0,146.02,222.02,0.0,27.0,76.36,1,0.0,0
1034161,1,2000.0,1188.17,633.26,0.0,36.0,420.0,1,0.0,0
93810,1,5000.0,101.22,0.0,0.0,27.0,150.0,1,0.0,0
754687,1,28500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
532731,1,500.0,83.0,54.95,0.0,27.0,100.0,1,0.0,0
933316,1,2000.0,1924.45,112.88,0.0,58.0,250.0,1,0.0,0
904492,1,5000.0,500.96,0.0,0.0,27.0,150.0,1,0.0,0
88065,1,13500.0,7160.55,1338.75,10.64,215.0,312.82,1,0.0,0
1115114,1,2000.0,0.0,0.0,0.0,0.0,5.43,1,0.0,0
538029,1,500.0,0.0,0.0,0.0,0.0,0.0,4,653.17,0
687908,1,6500.0,1926.44,29.12,0.0,58.0,300.0,1,0.0,0
74536,1,10000.0,0.0,0.0,0.0,0.0,0.0,4,9918.51,0
989492,1,13500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
945953,2,12500.0,2824.61,2824.61,0.0,85.0,2596.56,1,0.0,0
590393,1,10000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
280012,1,3000.0,2578.73,0.0,0.0,77.0,79.0,1,0.0,0
1041264,1,600.0,0.0,0.0,0.0,0.0,0.0,4,733.7,0
989689,2,25000.0,877.98,877.98,0.0,27.0,1422.22,1,0.0,0
772349,1,5000.0,306.79,890.79,0.0,29.0,1221.49,1,0.0,0
151935,1,1000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
896947,1,5000.0,3067.23,3059.62,0.0,92.0,1698.92,1,0.0,0
535729,1,16300.0,25.0,25.0,0.0,25.0,25.0,1,0.0,0
343529,1,5000.0,4319.15,146.43,0.0,130.0,150.0,1,0.0,0
524566,1,9300.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
10785,1,5500.0,0.0,0.0,0.0,0.0,0.0,4,5054.6,0
894834,1,13000.0,2919.28,2163.21,41.64,88.0,2006.0,1,0.0,0
955808,1,700.0,205.96,909.33,0.0,27.0,751.07,1,0.0,0
964948,1,24800.0,0.0,0.0,0.0,0.0,0.0,4,12612.88,0
760087,2,7000.0,3958.03,0.0,0.0,119.0,1385.42,1,0.0,0
216927,1,14000.0,5841.62,997.41,0.0,175.0,100.0,1,0.0,0
99989,2,27000.0,79.5,267.9,0.0,27.0,532.7,1,0.0,0
69900,3,6500.0,1426.48,13.09,0.0,43.0,250.0,1,0.0,0
839108,1,1000.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
609867,1,2000.0,1962.86,0.0,0.0,59.0,68.0,1,0.0,0
581347,1,25800.0,7928.72,900.25,0.0,238.0,500.0,1,0.0,0
224394,1,17000.0,90.24,90.24,0.0,29.0,0.0,1,0.0,0
740067,1,1000.0,0.0,29.02,0.0,0.0,29.02,1,0.0,0
1230267,1,9000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1038321,1,2000.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
1088825,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,946.52,0
681213,2,10000.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
765157,4,2750.0,0.0,0.0,0.0,0.0,0.0,4,2844.11,0
199989,1,29800.0,0.0,0.0,0.0,0.0,12.15,1,0.0,0
429653,2,30000.0,0.0,0.0,0.0,0.0,419.55,1,0.0,0
515926,1,22000.0,2174.03,2101.02,470.32,64.0,350.0,1,0.0,0
709541,1,27000.0,62.0,199.72,0.0,0.0,167.28,1,0.0,0
763593,2,28500.0,2483.88,3089.6,158.34,75.0,5500.0,1,0.0,0
17457,1,27000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
468462,1,9500.0,4581.97,63.62,0.0,0.0,500.0,1,0.0,0
554089,1,26000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
258331,1,500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
630738,3,16500.0,23.1,23.1,0.0,23.1,89.27,1,0.0,0
982044,1,8000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
605679,4,11500.0,0.0,0.0,0.0,0.0,0.0,4,12005.58,0
255795,1,25500.0,81.27,197.38,0.0,0.0,197.89,1,0.0,0
910256,1,6000.0,4328.22,31.16,0.0,130.0,200.0,1,0.0,0
368197,1,27800.0,2810.01,2849.4,39.39,84.0,2611.79,1,0.0,0
668398,1,4000.0,0.0,0.0,0.0,0.0,0.0,4,3700.82,0
1209694,1,18000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
