,CardType,CreditLine,LastStatementBalanceAmount,LastStatementPurchaseAmount,LastStatementPurchaseReturnAmount,LastStatementMinimumPaymentDueAmount,LastStatementPaymentTotalAmount,CardExternalStatus,ChargeOffAmount,Target
196136,1,3000.0,22.18,20.98,0.0,22.18,152.0,1,0.0,0
558554,1,10000.0,7815.54,0.0,0.0,234.0,403.0,1,0.0,0
35922,1,5000.0,1013.58,0.0,0.0,30.0,462.49,2,0.0,0
172708,1,7500.0,4440.86,0.0,0.0,133.0,136.0,1,0.0,0
21312,3,15000.0,99.42,99.42,0.0,0.0,70.0,1,0.0,0
807346,1,300.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
180562,1,2500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
960028,1,10000.0,4367.34,50.94,0.0,131.0,220.0,1,0.0,0
105094,1,5000.0,576.68,0.0,0.0,20.0,100.0,5,0.0,0
665191,3,9500.0,23.1,23.1,0.0,23.1,128.7,1,0.0,0
241976,1,27000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
734805,1,6000.0,133.29,133.29,0.0,27.0,0.0,1,0.0,0
756383,1,17500.0,0.0,115.15,0.0,0.0,115.15,1,0.0,0
735281,1,10500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
333282,1,25000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
793352,1,6000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
748003,1,8000.0,3431.78,0.0,0.0,103.0,131.97,1,0.0,0
1119784,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2079.65,0
434778,1,11300.0,9665.63,0.0,0.0,0.0,300.0,1,0.0,0
452411,1,1000.0,172.31,0.0,0.0,29.0,50.0,2,0.0,0
477726,1,22000.0,9374.6,699.4,0.0,281.0,153.0,1,0.0,0
579978,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1225.26,0
145686,1,1000.0,684.51,0.0,0.0,21.0,21.0,5,0.0,0
907297,1,1500.0,26.06,65.44,0.0,0.0,63.47,1,0.0,0
701460,1,6000.0,0.0,0.0,0.0,0.0,0.0,4,4098.23,0
156707,1,3000.0,2681.38,99.73,0.0,80.0,79.0,1,0.0,0
1210168,1,1000.0,901.1,6.8,0.0,27.0,27.0,1,0.0,0
300090,2,6500.0,0.0,0.0,0.0,0.0,9.15,1,0.0,0
941834,1,500.0,0.0,0.0,0.0,0.0,0.0,4,42.06,0
730276,1,25000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
290476,4,6750.0,0.0,0.0,0.0,0.0,0.0,4,7259.46,0
1061803,1,300.0,110.67,764.92,59.19,27.0,748.36,1,0.0,0
116207,1,11500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
70997,1,1300.0,792.79,455.46,353.05,29.0,100.0,1,0.0,0
1149349,1,4000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
636609,1,27000.0,1502.06,0.0,0.0,45.0,400.0,1,0.0,0
1028507,1,12500.0,8700.98,125.05,0.0,261.0,263.0,1,0.0,0
182720,1,5000.0,0.0,0.0,0.0,0.0,0.0,4,4724.41,0
1216600,1,5000.0,200.25,70.0,0.0,54.0,0.0,1,0.0,0
88368,1,8700.0,0.0,0.0,0.0,0.0,0.0,4,5.0,0
992786,1,20000.0,0.0,0.0,0.0,0.0,0.0,4,20548.13,0
776428,1,6000.0,2632.07,273.77,0.0,79.0,125.0,1,0.0,0
812527,1,5000.0,824.9,1212.15,0.0,0.0,900.0,1,0.0,0
208199,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2283.52,0
293515,2,23000.0,17231.55,64.99,0.0,0.0,700.0,1,0.0,0
1125335,1,6500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
418422,1,3500.0,2621.91,0.0,0.0,0.0,122.61,1,0.0,0
1124400,1,500.0,0.0,257.8,0.0,0.0,275.84,1,0.0,0
8307,2,15000.0,9557.44,9590.73,33.29,287.0,621.38,1,0.0,0
1137157,1,1000.0,724.73,85.76,0.0,27.0,26.93,1,0.0,0
212931,1,2000.0,347.06,0.0,0.0,27.0,60.0,5,0.0,0
388250,11,1000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
304029,1,22000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1013583,1,18500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1166471,1,4500.0,1821.34,0.0,0.0,55.0,100.0,2,0.0,0
1153630,1,2000.0,1472.42,0.0,0.0,44.0,200.0,1,0.0,0
183176,1,500.0,0.0,0.0,0.0,0.0,0.0,4,797.01,0
1024139,1,300.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
561309,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1026.93,0
635614,1,15000.0,135.35,16.09,0.0,27.0,125.0,1,0.0,0
1046401,1,7500.0,7337.44,0.0,0.0,220.0,0.0,1,0.0,0
1008381,1,3000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
939374,1,2000.0,109.96,609.96,0.0,27.0,500.0,1,0.0,0
895699,1,2500.0,0.0,0.0,0.0,0.0,0.0,4,2441.03,0
1040567,1,6000.0,0.0,0.0,0.0,0.0,0.0,4,6329.1,0
852624,1,17500.0,10.98,10.98,0.0,10.98,54.94,1,0.0,0
845561,1,4000.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
32881,3,25000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
89304,2,10000.0,8207.59,1157.08,191.6,246.0,2797.0,1,0.0,0
286249,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,654.59,0
1211921,1,1000.0,0.0,17.33,0.0,0.0,35.0,1,0.0,0
514124,1,1500.0,1280.23,0.0,0.0,0.0,100.0,1,0.0,0
757319,1,10000.0,2669.76,0.0,0.0,80.0,5000.0,1,0.0,0
650269,1,2500.0,1816.37,0.0,0.0,54.0,400.0,1,0.0,0
304145,3,27500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
441278,1,5000.0,4555.88,248.39,0.0,137.0,150.0,1,0.0,0
852680,4,1000.0,0.0,0.0,0.0,0.0,0.0,4,526.26,0
1048462,1,500.0,111.43,0.0,0.0,27.0,100.0,1,0.0,0
923715,1,4200.0,0.0,0.0,0.0,0.0,0.0,4,3701.37,0
734254,1,5000.0,0.0,0.0,0.0,0.0,0.0,4,4715.4,0
1063613,1,500.0,67.59,142.59,0.0,29.0,75.0,1,0.0,0
183782,1,3000.0,0.0,0.0,0.0,0.0,0.0,4,17.9,0
239962,1,16800.0,6142.53,0.0,0.0,184.0,200.0,1,0.0,0
419156,1,25300.0,213.44,2483.73,0.0,27.0,3030.56,1,0.0,0
1108373,1,7800.0,0.0,0.0,0.0,0.0,0.0,4,7110.22,0
158145,1,1000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
734540,1,300.0,0.0,0.0,0.0,0.0,0.0,4,369.18,0
1081017,3,5000.0,4778.26,0.0,0.0,143.0,146.0,1,0.0,0
1194848,1,1000.0,919.82,0.0,0.0,28.0,35.0,1,0.0,0
483194,1,18700.0,5313.55,0.0,0.0,159.0,163.0,1,0.0,0
1177913,1,500.0,471.66,470.49,0.0,27.0,268.84,1,0.0,0
1040703,1,24000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1136739,1,12000.0,11707.13,483.06,0.0,0.0,400.0,1,0.0,0
1185843,1,300.0,0.0,0.0,0.0,0.0,0.0,4,42.99,0
1140116,1,300.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
1060174,1,3000.0,971.66,15.0,0.0,29.0,50.0,1,0.0,0
828694,1,2500.0,92.95,92.95,0.0,27.0,0.0,1,0.0,0
1161202,1,1000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
538798,1,8000.0,4386.25,47.87,0.0,132.0,150.0,1,0.0,0
152201,1,500.0,154.67,154.67,0.0,0.0,0.0,1,0.0,0
768519,1,4300.0,0.0,0.0,0.0,0.0,0.0,4,4352.88,0
776260,1,1000.0,883.04,640.87,423.43,27.0,30.0,1,0.0,0
1171826,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1256.98,0
1061893,1,500.0,0.0,130.58,0.0,0.0,140.75,1,0.0,0
1103333,1,29000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
751830,1,25000.0,4043.77,507.46,26.88,121.0,100.0,1,0.0,0
213777,1,700.0,604.22,0.0,0.0,27.0,25.0,1,0.0,0
544887,1,10000.0,6686.64,725.86,164.93,201.0,190.0,1,0.0,0
1222909,1,500.0,384.63,79.03,0.0,27.0,200.0,3,0.0,0
474166,1,29500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
341118,1,14000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
675531,1,2500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
424055,1,4000.0,3998.88,151.93,0.0,120.0,100.0,1,0.0,0
826233,1,300.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
795047,1,12800.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
451821,1,17000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
33492,2,28000.0,798.81,798.81,0.0,27.0,882.18,1,0.0,0
920806,1,21500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1047570,1,2000.0,1948.42,67.07,0.0,58.0,58.0,1,0.0,0
1064654,1,500.0,16.74,256.43,0.0,16.74,239.69,1,0.0,0
495584,1,10000.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
837630,1,28000.0,262.16,262.16,0.0,0.0,13.09,1,0.0,0
1205502,1,2000.0,1074.34,0.0,0.0,32.0,35.0,1,0.0,0
970472,1,10000.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0
76747,2,5000.0,3028.91,3021.88,0.0,91.0,498.0,1,0.0,0
21892,1,500.0,466.32,62.17,0.0,29.0,36.0,1,0.0,0
45428,1,12000.0,604.9,604.9,0.0,27.0,0.0,1,0.0,0
281760,1,7800.0,0.0,0.0,0.0,0.0,0.0,4,8845.25,0
619369,1,300.0,0.0,0.0,0.0,0.0,0.0,4,329.77,0
512960,2,18600.0,-2.0,0.0,0.0,0.0,0.0,1,0.0,0
933361,1,3500.0,540.07,374.59,24.43,27.0,350.0,1,0.0,0
643041,1,21000.0,3926.43,250.0,0.0,118.0,115.0,2,0.0,0
694866,1,7500.0,7163.29,0.0,0.0,215.0,200.0,1,0.0,0
1234172,1,500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
186914,2,9700.0,130.6,130.6,0.0,0.0,162.6,1,0.0,0
1011817,8,1500.0,0.0,0.0,0.0,0.0,0.0,4,1609.67,0
904607,2,25000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
799732,1,24000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
188518,1,6200.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
320966,2,20000.0,15.99,4966.46,26.77,15.99,5909.13,1,0.0,0
3806,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,2274.79,0
656400,1,2000.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0
540191,3,20000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1231224,1,500.0,305.72,887.08,0.0,27.0,644.47,1,0.0,0
231887,2,27500.0,1024.35,1024.35,0.0,31.0,1481.81,1,0.0,0
142588,1,500.0,389.29,29.84,6.38,27.0,30.0,1,0.0,0
444552,1,12500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
1138548,1,2750.0,0.0,0.0,0.0,0.0,0.0,4,2300.08,0
523205,1,25000.0,3985.71,0.0,0.0,0.0,500.0,1,0.0,0
500980,1,7500.0,2012.97,397.47,0.0,60.0,200.0,1,0.0,0
523645,1,7000.0,0.0,0.0,0.0,0.0,0.0,4,6563.06,0
440348,1,2000.0,1927.68,81.66,0.0,0.0,100.0,1,0.0,0
839744,1,9000.0,218.65,309.69,0.0,27.0,91.04,1,0.0,0
1204428,1,16000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
461029,1,1000.0,888.8,487.4,0.0,27.0,330.0,1,0.0,0
479279,1,17500.0,3055.9,220.05,0.0,92.0,675.0,1,0.0,0
1057680,1,26500.0,3956.92,1116.77,0.0,119.0,950.0,1,0.0,0
769734,1,4500.0,0.0,101.2,0.0,0.0,161.2,1,0.0,0
220373,1,300.0,269.97,794.49,0.0,0.0,669.97,1,0.0,0
766906,1,500.0,383.26,89.38,0.0,29.0,30.0,1,0.0,0
719651,1,28300.0,12598.01,716.64,0.0,378.0,500.0,1,0.0,0
531507,1,28300.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
19532,1,27000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
162918,1,1000.0,254.46,1055.56,0.0,29.0,801.1,1,0.0,0
45031,1,5000.0,1302.78,2702.78,0.0,0.0,1786.76,1,0.0,0
952769,1,5000.0,0.0,0.0,0.0,141.0,150.0,1,0.0,0
1141439,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2058.16,0
634787,1,5000.0,0.0,0.0,0.0,0.0,0.0,4,3996.86,0
469157,1,29300.0,1128.87,1277.37,148.5,0.0,2113.01,1,0.0,0
1154908,1,9200.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
622557,1,21000.0,668.79,668.79,0.0,0.0,509.51,1,0.0,0
401146,1,21000.0,421.75,127.97,0.0,27.0,300.0,1,0.0,0
418810,2,27300.0,165.72,165.72,0.0,0.0,198.22,1,0.0,0
1158030,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,2058.85,0
1083612,1,10800.0,9071.89,234.44,0.0,534.0,0.0,1,0.0,0
405870,1,26500.0,290.24,539.25,0.0,27.0,250.0,1,0.0,0
797667,1,1000.0,932.59,28.75,0.0,28.0,35.0,1,0.0,0
928673,1,3500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
978169,1,3500.0,3156.42,385.64,0.0,95.0,170.0,1,0.0,0
423925,3,15000.0,550.0,550.0,0.0,0.0,528.79,1,0.0,0
458640,1,18000.0,9680.79,0.0,0.0,290.0,800.0,2,0.0,0
1206253,1,3500.0,285.61,0.0,0.0,27.0,50.0,2,0.0,0
864683,2,26000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
284816,7,2000.0,0.0,0.0,0.0,0.0,0.0,4,3401.11,0
1213588,2,5000.0,720.29,191.75,0.0,29.0,300.0,1,0.0,0
734994,2,8500.0,554.1,0.0,0.0,27.0,100.0,5,0.0,0
660074,1,26000.0,156.88,66.49,0.0,27.0,27.0,1,0.0,0
21991,1,5000.0,-89.38,20.93,0.0,0.0,220.62,1,0.0,0
726305,1,18000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
590443,1,28000.0,222.67,201.72,0.0,36.99,0.0,1,0.0,0
1048252,1,500.0,578.01,0.0,0.0,87.0,0.0,1,0.0,0
587942,1,27000.0,65.64,65.64,0.0,27.0,80.64,1,0.0,0
802511,3,25000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
739262,1,500.0,0.0,0.0,0.0,0.0,441.94,3,0.0,0
459186,2,27000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
1225648,1,14000.0,0.0,0.0,0.0,0.0,383.46,1,0.0,0
502549,1,3500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
687067,1,500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
742706,1,7000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
1073275,1,5000.0,4950.92,0.0,0.0,149.0,150.52,1,0.0,0
520448,1,1000.0,904.8,0.0,0.0,81.0,0.0,5,0.0,0
345550,1,25000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
480085,2,10000.0,2264.36,4064.36,0.0,68.0,4029.64,1,0.0,0
455216,2,27000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
355755,1,12300.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
399860,1,19000.0,167.64,220.2,52.56,27.0,94.06,1,0.0,0
1086129,1,1000.0,1008.86,40.99,0.0,30.0,30.0,1,0.0,0
354637,1,2000.0,0.0,0.0,0.0,0.0,0.0,4,1534.77,0
721883,1,9900.0,4664.5,40.0,0.0,140.0,180.0,1,0.0,0
972111,2,5000.0,295.42,621.69,0.0,27.0,338.59,1,0.0,0
447425,1,3000.0,679.8,22.17,0.0,0.0,150.0,1,0.0,0
396278,1,3000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
492557,1,15000.0,9742.54,408.98,0.0,292.0,600.0,1,0.0,0
839083,1,1000.0,-9.43,0.0,0.0,0.0,0.0,5,0.0,0
986171,2,23500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
447077,1,8800.0,0.0,0.0,0.0,0.0,0.0,4,8254.03,0
1073985,1,17000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
164777,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,882.08,0
670164,1,2500.0,593.45,0.0,0.0,27.0,219.0,2,0.0,0
15135,1,7000.0,1846.76,0.0,0.0,0.0,185.0,1,0.0,0
1113140,1,5000.0,3350.94,3373.06,0.0,0.0,2348.0,1,0.0,0
791578,1,300.0,-400.6,58.18,0.0,0.0,225.0,1,0.0,0
1111880,1,17000.0,16208.54,281.99,0.0,0.0,600.0,1,0.0,0
644016,1,10000.0,0.0,0.0,0.0,0.0,0.0,4,10686.78,0
341451,1,4000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
1052331,1,2000.0,433.05,0.0,0.0,0.0,54.0,1,0.0,0
395521,2,25500.0,748.21,756.2,7.99,27.0,1642.64,1,0.0,0
1120453,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1227.22,0
781036,1,3500.0,2373.54,1.99,0.0,71.0,100.0,1,0.0,0
703998,1,500.0,31.15,31.15,0.0,0.0,193.08,1,0.0,0
1113618,1,400.0,0.0,0.0,0.0,0.0,0.0,4,241.84,0
399879,1,500.0,184.03,184.03,0.0,27.0,249.21,1,0.0,0
266872,2,27500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
464170,1,20000.0,4148.38,432.45,0.0,124.0,250.0,1,0.0,0
711301,1,3000.0,2897.87,203.2,0.0,87.0,200.0,1,0.0,0
1164991,1,2000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
223279,2,10000.0,2826.0,11.44,0.0,85.0,115.0,1,0.0,0
878075,10,1000.0,0.0,0.0,0.0,0.0,0.0,4,504.88,0
936013,1,500.0,11.45,51.98,0.0,11.45,40.53,1,0.0,0
641593,9,8500.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
928860,1,20000.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
960742,1,300.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
1037738,1,16500.0,7551.49,53.35,0.0,227.0,250.0,1,0.0,0
1208020,1,1000.0,59.65,0.0,0.0,27.0,150.0,1,0.0,0
531722,1,20500.0,237.72,544.15,55.61,27.0,250.0,1,0.0,0
601207,1,17000.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0
1168194,1,2000.0,1871.34,0.0,0.0,56.0,50.0,1,0.0,0
1172409,1,2500.0,1904.05,174.85,107.28,57.0,100.0,1,0.0,0
743161,1,2000.0,9.99,9.99,0.0,9.99,10.27,1,0.0,0
1128325,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1176.64,0
305103,1,2000.0,1785.18,0.0,0.0,54.0,75.0,1,0.0,0
609679,1,23000.0,237.0,237.0,0.0,27.0,237.0,1,0.0,0
1094419,2,5000.0,1630.03,0.0,0.0,49.0,1018.17,1,0.0,0
672937,2,22500.0,217.84,230.96,0.0,0.0,785.68,1,0.0,0
332239,2,28800.0,98.2,98.2,0.0,27.0,136.23,1,0.0,0
725859,1,1000.0,0.0,0.0,0.0,0.0,0.0,4,1124.78,0
844327,1,500.0,76.91,393.48,0.0,27.0,412.34,1,0.0,0
171516,1,1000.0,597.14,210.99,0.0,27.0,27.0,1,0.0,0
1148980,1,1000.0,696.12,369.7,0.0,27.0,453.51,1,0.0,0
1034840,6,2500.0,0.0,0.0,0.0,0.0,0.0,4,2434.66,0
208424,1,2000.0,94.24,342.45,127.88,27.0,120.33,1,0.0,0
519542,3,16500.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0
706471,1,21000.0,542.37,14.95,0.0,27.0,50.0,1,0.0,0
